"from","to","parent_action_type","action_type","mechanism_of_action","disease_efficacy","source","LINK_FUNCTION"
"C104058","ERBB3","NEGATIVE MODULATOR","INHIBITOR","Receptor tyrosine-protein kinase erbB-3 inhibitor",TRUE,"ChEMBL",-1
"C104098","APLNR","POSITIVE MODULATOR","AGONIST","Apelin receptor agonist",TRUE,"ChEMBL",1
"C104153","CD79B","OTHER","BINDING AGENT","B-cell antigen receptor complex-associated protein beta chain binding agent",TRUE,"ChEMBL",0
"C104153","TUBA1A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBA1B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBA1C","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBA3E","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBA4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB1","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB2A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB2B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB3","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB4B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB6","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104153","TUBB8","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","CD22","OTHER","BINDING AGENT","CD22 binding agent",TRUE,"ChEMBL",0
"C104167","TUBA1A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBA1B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBA1C","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBA3E","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBA4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB1","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB2A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB2B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB3","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB4B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB6","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C104167","TUBB8","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1042","HRH1","NEGATIVE MODULATOR","ANTAGONIST","Histamine H1 receptor antagonist",TRUE,"ChEMBL",-1
"C104260","MIF","NEGATIVE MODULATOR","INHIBITOR","Macrophage migration inhibitory factor inhibitor",TRUE,"ChEMBL",-1
"C104267","FGFR1","NEGATIVE MODULATOR","INHIBITOR","Fibroblast growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C104267","FGFR2","NEGATIVE MODULATOR","INHIBITOR","Fibroblast growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C104267","FGFR3","NEGATIVE MODULATOR","INHIBITOR","Fibroblast growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C104267","FGFR4","NEGATIVE MODULATOR","INHIBITOR","Fibroblast growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C104292","ACVRL1","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase receptor R3 inhibitor",TRUE,"ChEMBL",-1
"C104292","MTOR","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase mTOR inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3CA","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3CB","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3CD","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3CG","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3R1","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3R2","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3R3","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C104292","PIK3R5","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C1044","CYP19A1","NEGATIVE MODULATOR","INHIBITOR","Cytochrome P450 19A1 inhibitor",TRUE,"ChEMBL",-1
"C104413","ABL1","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase ABL inhibitor",TRUE,"ChEMBL",-1
"C104413","CSNK1E","NEGATIVE MODULATOR","INHIBITOR","Casein kinase I epsilon inhibitor",TRUE,"ChEMBL",-1
"C104413","PIK3CD","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase p110-delta subunit inhibitor",TRUE,"ChEMBL",-1
"C104413","TPTEP2-CSNK1E","NEGATIVE MODULATOR","INHIBITOR","Casein kinase I epsilon inhibitor",TRUE,"ChEMBL",-1
"C104732","MET","NEGATIVE MODULATOR","INHIBITOR","Hepatocyte growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C104744","MAPK1","NEGATIVE MODULATOR","INHIBITOR","MAP kinase ERK2 inhibitor",TRUE,"ChEMBL",-1
"C104744","MAPK3","NEGATIVE MODULATOR","INHIBITOR","MAP kinase ERK1 inhibitor",TRUE,"ChEMBL",-1
"C104748","AR","NEGATIVE MODULATOR","ANTAGONIST","Androgen Receptor antagonist",TRUE,"ChEMBL",-1
"C1051","PDE3A","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 3A inhibitor",TRUE,"ChEMBL",-1
"C105150","CD19","OTHER","BINDING AGENT","B-lymphocyte antigen CD19 binding agent",TRUE,"ChEMBL",0
"C105402","SYK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase SYK inhibitor",TRUE,"ChEMBL",-1
"C105612","EGFR","OTHER","BINDING AGENT","Epidermal growth factor receptor erbB1 binding agent",TRUE,"ChEMBL",0
"C1058","NR3C1","POSITIVE MODULATOR","AGONIST","Glucocorticoid receptor agonist",TRUE,"ChEMBL",1
"C105803","MMP9","NEGATIVE MODULATOR","INHIBITOR","Matrix metalloproteinase 9 inhibitor",TRUE,"ChEMBL",-1
"C105853","MAPK14","NEGATIVE MODULATOR","INHIBITOR","MAP kinase p38 alpha inhibitor",TRUE,"ChEMBL",-1
"C1059","AR","NEGATIVE MODULATOR","ANTAGONIST","Androgen Receptor antagonist",TRUE,"ChEMBL",-1
"C1059","NR3C1","NEGATIVE MODULATOR","ANTAGONIST","Glucocorticoid receptor antagonist",TRUE,"ChEMBL",-1
"C1059","PGR","POSITIVE MODULATOR","AGONIST","Progesterone receptor agonist",TRUE,"ChEMBL",1
"C106116","CD70","NEGATIVE MODULATOR","INHIBITOR","CD70 antigen inhibitor",TRUE,"ChEMBL",-1
"C106118","IGF1","NEGATIVE MODULATOR","INHIBITOR","Insulin-like growth factor I inhibitor",TRUE,"ChEMBL",-1
"C106118","IGF2","NEGATIVE MODULATOR","INHIBITOR","Insulin-like growth factor II inhibitor",TRUE,"ChEMBL",-1
"C106119","MUC16","OTHER","BINDING AGENT","Mucin-16 binding agent",TRUE,"ChEMBL",0
"C106119","TUBA1A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBA1B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBA1C","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBA3E","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBA4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB1","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB2A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB2B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB3","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB4B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB6","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106119","TUBB8","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C106235","ESR1","NEGATIVE MODULATOR","ANTAGONIST","Estrogen receptor alpha antagonist",TRUE,"ChEMBL",-1
"C106250","CD274","NEGATIVE MODULATOR","INHIBITOR","Programmed cell death 1 ligand 1 inhibitor",TRUE,"ChEMBL",-1
"C106254","ARAF","NEGATIVE MODULATOR","INHIBITOR","RAF serine/threonine protein kinase inhibitor",TRUE,"ChEMBL",-1
"C106254","BRAF","NEGATIVE MODULATOR","INHIBITOR","RAF serine/threonine protein kinase inhibitor",TRUE,"ChEMBL",-1
"C106254","RAF1","NEGATIVE MODULATOR","INHIBITOR","RAF serine/threonine protein kinase inhibitor",TRUE,"ChEMBL",-1
"C106259","PIM1","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase PIM inhibitor",TRUE,"ChEMBL",-1
"C106259","PIM2","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase PIM inhibitor",TRUE,"ChEMBL",-1
"C106259","PIM3","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase PIM inhibitor",TRUE,"ChEMBL",-1
"C106261","PIK3CB","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase p110-beta subunit inhibitor",TRUE,"ChEMBL",-1
"C106262","MET","NEGATIVE MODULATOR","INHIBITOR","Hepatocyte growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C106368","S1PR1","POSITIVE MODULATOR","AGONIST","Sphingosine 1-phosphate receptor Edg-1 agonist",TRUE,"ChEMBL",1
"C1064","PLG","POSITIVE MODULATOR","ACTIVATOR","Plasminogen activator",TRUE,"ChEMBL",1
"C106430","PPP2CA","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform inhibitor",TRUE,"ChEMBL",-1
"C106430","PPP2CB","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine protein phosphatase 2A, catalytic subunit, beta isoform inhibitor",TRUE,"ChEMBL",-1
"C106430","PPP5C","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein phosphatase 5 inhibitor",TRUE,"ChEMBL",-1
"C106432","PDCD1","NEGATIVE MODULATOR","INHIBITOR","Programmed cell death protein 1 inhibitor",TRUE,"ChEMBL",-1
"C1067","NR3C1","POSITIVE MODULATOR","AGONIST","Glucocorticoid receptor agonist",TRUE,"ChEMBL",1
"C107238","PTK2","NEGATIVE MODULATOR","INHIBITOR","Focal adhesion kinase 1 inhibitor",TRUE,"ChEMBL",-1
"C107244","FKBP1A","NEGATIVE MODULATOR","INHIBITOR","FK506-binding protein 1A inhibitor",TRUE,"ChEMBL",-1
"C107245","BRAF","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase B-raf inhibitor",TRUE,"ChEMBL",-1
"C107245","EGFR","NEGATIVE MODULATOR","INHIBITOR","Epidermal growth factor receptor erbB1 inhibitor",TRUE,"ChEMBL",-1
"C107245","RET","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase receptor RET inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3CA","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3CB","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3CD","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3CG","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3R1","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3R2","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3R3","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107386","PIK3R5","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase class I inhibitor",TRUE,"ChEMBL",-1
"C107388","TPBG","OTHER","BINDING AGENT","Trophoblast glycoprotein binding agent",TRUE,"ChEMBL",0
"C107388","TUBA1A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBA1B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBA1C","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBA3E","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBA4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB1","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB2A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB2B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB3","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB4B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB6","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C107388","TUBB8","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1074","PTGFR","POSITIVE MODULATOR","AGONIST","Prostanoid FP receptor agonist",TRUE,"ChEMBL",1
"C1076","AR","POSITIVE MODULATOR","AGONIST","Androgen Receptor agonist",TRUE,"ChEMBL",1
"C107678","DLL3","OTHER","BINDING AGENT","Delta-like protein 3 binding agent",TRUE,"ChEMBL",0
"C107684","PIK3CB","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase p110-beta subunit inhibitor",TRUE,"ChEMBL",-1
"C107684","PIK3CD","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase p110-delta subunit inhibitor",TRUE,"ChEMBL",-1
"C1077","AR","POSITIVE MODULATOR","AGONIST","Androgen Receptor agonist",TRUE,"ChEMBL",1
"C1081","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1081","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C1090","ESR1","POSITIVE MODULATOR","AGONIST","Estrogen receptor alpha agonist",TRUE,"ChEMBL",1
"C1093","TOP2A","NEGATIVE MODULATOR","INHIBITOR","DNA topoisomerase II alpha inhibitor",TRUE,"ChEMBL",-1
"C1094","POLA1","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLA2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLD1","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLD2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLD3","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLD4","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLE","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLE2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","POLE3","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","PRIM1","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","PRIM2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1094","RRM1","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1094","RRM2","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1094","RRM2B","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1097","CYP19A1","NEGATIVE MODULATOR","INHIBITOR","Cytochrome P450 19A1 inhibitor",TRUE,"ChEMBL",-1
"C1099","SRD5A2","NEGATIVE MODULATOR","INHIBITOR","Steroid 5-alpha-reductase 2 inhibitor",TRUE,"ChEMBL",-1
"C1102","POLA1","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLA2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLD1","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLD2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLD3","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLD4","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLE","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLE2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","POLE3","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","PRIM1","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","PRIM2","NEGATIVE MODULATOR","INHIBITOR","DNA polymerase (alpha/delta/epsilon) inhibitor",TRUE,"ChEMBL",-1
"C1102","RRM1","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1102","RRM2","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1102","RRM2B","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1103","NR3C2","POSITIVE MODULATOR","AGONIST","Mineralocorticoid receptor agonist",TRUE,"ChEMBL",1
"C1105","ESR1","POSITIVE MODULATOR","AGONIST","Estrogen receptor agonist",TRUE,"ChEMBL",1
"C1105","ESR2","POSITIVE MODULATOR","AGONIST","Estrogen receptor agonist",TRUE,"ChEMBL",1
"C1108","CACNA1A","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1B","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1C","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1D","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1E","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1F","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1G","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1H","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1I","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA1S","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA2D1","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA2D2","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA2D3","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNA2D4","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNB1","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNB2","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNB3","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNB4","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG1","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG2","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG3","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG4","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG5","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG6","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG7","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1108","CACNG8","OTHER","MODULATOR","Voltage-gated calcium channel modulator",TRUE,"ChEMBL",0
"C1109","RRM1","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1109","RRM2","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C1109","RRM2B","NEGATIVE MODULATOR","INHIBITOR","Ribonucleoside-diphosphate reductase RR1 inhibitor",TRUE,"ChEMBL",-1
"C111575","AKT1","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase AKT inhibitor",TRUE,"ChEMBL",-1
"C111575","AKT2","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase AKT2 inhibitor",TRUE,"ChEMBL",-1
"C111685","ALK","NEGATIVE MODULATOR","INHIBITOR","ALK tyrosine kinase receptor inhibitor",TRUE,"ChEMBL",-1
"C111685","PTK2","NEGATIVE MODULATOR","INHIBITOR","Focal adhesion kinase 1 inhibitor",TRUE,"ChEMBL",-1
"C111757","PPAT","NEGATIVE MODULATOR","INHIBITOR","Amidophosphoribosyltransferase inhibitor",TRUE,"ChEMBL",-1
"C111760","OPRM1","POSITIVE MODULATOR","AGONIST","Mu opioid receptor agonist",TRUE,"ChEMBL",1
"C111761","JAK1","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase JAK1 inhibitor",TRUE,"ChEMBL",-1
